2022-03-02 07:00,65.6013125,22.156482,196
2022-03-02 07:01,65.6012898,22.1562365,196
2022-03-02 07:02,65.6013062,22.1564282,196
2022-03-02 07:03,65.6013064,22.1564282,196
2022-03-02 07:04,65.6015943,22.1556348,196
2022-03-02 07:05,65.6013482,22.1565149,196
2022-03-02 07:06,65.6014285,22.1563871,196
2022-03-02 07:07,65.6012866,22.1565769,196
2022-03-02 07:08,65.6011555,22.1564768,196
2022-03-02 07:09,65.6012407,22.1567168,196
2022-03-02 07:10,65.6013395,22.1565146,196
2022-03-02 07:11,65.6013395,22.1565146,196
2022-03-02 07:12,65.6013395,22.1565146,196
2022-03-02 07:13,65.6013396,22.1565147,196
2022-03-02 07:14,65.6013396,22.1565147,196
2022-03-02 07:15,65.6013179,22.1564241,196
2022-03-02 07:16,65.6013883,22.156418,196
2022-03-02 07:17,65.6016823,22.1572972,196
2022-03-02 07:18,65.6015146,22.1569444,196
2022-03-02 07:19,65.60143977949684,22.156749378299562,196
2022-03-02 07:20,65.6014174,22.1564673,196
2022-03-02 07:21,65.6014174,22.1564673,196
2022-03-02 07:22,65.6014174,22.1564673,196
2022-03-02 07:23,65.6014435,22.1564772,196
2022-03-02 07:24,65.6014435,22.1564772,196
2022-03-02 07:25,65.6014059,22.1564634,196
2022-03-02 07:26,65.6015153,22.1564485,196
2022-03-02 07:27,65.6015232,22.1564605,196
2022-03-02 07:28,65.6014874,22.1566735,196
2022-03-02 07:29,65.6015167,22.1568415,196
2022-03-02 07:30,65.6013383,22.1564122,196
2022-03-02 07:31,65.6013827,22.1564998,196
2022-03-02 07:32,65.6013827,22.1564998,196
2022-03-02 07:33,65.6013827,22.1564998,196
2022-03-02 07:34,65.6013706,22.1564574,196
2022-03-02 07:35,65.6013706,22.1564574,196
2022-03-02 07:36,65.6012717,22.1562697,196
2022-03-02 07:37,65.6012717,22.1562697,196
2022-03-02 07:39,65.6019332,22.1504548,196
2022-03-02 07:40,65.59604526625333,22.15352235552777,196
2022-03-02 07:41,65.5923238,22.1550289,196
2022-03-02 07:42,65.5894532,22.1484807,196
2022-03-02 07:43,65.585082,22.1486852,196
2022-03-02 07:44,65.5834904,22.1442486,196
2022-03-02 07:45,65.58034307161464,22.136103693601235,196
2022-03-02 07:46,65.5778598,22.1133468,196
2022-03-02 07:47,65.5783093,22.0829414,196
2022-03-02 07:48,65.5738151,22.0729268,196
2022-03-02 07:49,65.5669883,22.0801439,196
2022-03-02 07:50,65.5597562,22.1032854,196
2022-03-02 07:51,65.5564713,22.1100059,196
2022-03-02 07:52,65.54907974667314,22.1244109789493,196
2022-03-02 07:53,65.5490908,22.1240553,196
2022-03-02 07:54,65.54907944580422,22.124219221390526,196
2022-03-02 07:55,65.5488053,22.1273091,196
2022-03-02 07:56,65.5542682,22.1203872,196
2022-03-02 07:57,65.5628927,22.0972609,196
2022-03-02 07:58,65.5678683,22.0753896,196
2022-03-02 07:59,65.5795417,22.0738835,196
2022-03-02 08:00,65.58076306471584,22.06301841392295,196
2022-03-02 08:01,65.5798242,22.0619719,196
2022-03-02 08:02,65.5798242,22.0619719,196
2022-03-02 08:03,65.5798242,22.0619719,196
2022-03-02 08:04,65.5798242,22.0619719,196
2022-03-02 08:05,65.6181268,22.0585891,196
2022-03-02 08:09,65.6658792,21.9351232,196
2022-03-02 08:13,65.674985,21.8851975,196
2022-03-02 08:14,65.6852019,21.8381624,196
2022-03-02 08:17,65.7155135,21.7980585,196
2022-03-02 08:21,65.7574539,21.7605428,196
2022-03-02 08:25,65.7574539,21.7605428,196
2022-03-02 08:27,65.8144978,21.7123314,196
2022-03-02 08:28,65.8205401,21.6987877,196
2022-03-02 08:29,65.8198939,21.703482,196
2022-03-02 08:30,65.8167386,21.7085795,196
2022-03-02 08:31,65.8170448,21.7084123,196
2022-03-02 08:32,65.8170507,21.7083988,196
2022-03-02 08:33,65.8170543,21.7084305,196
2022-03-02 08:34,65.8170593,21.7084174,196
2022-03-02 08:35,65.8170589,21.7084266,196
2022-03-02 08:38,65.8170604,21.7084177,196
2022-03-02 08:39,65.8170604,21.7084177,196
2022-03-02 08:40,65.8170509,21.708397,196
2022-03-02 08:41,65.8170509,21.708397,196
2022-03-02 08:42,65.8170509,21.708397,196
2022-03-02 08:45,65.8170509,21.708397,196
2022-03-02 08:46,65.8001242,21.7272225,196
2022-03-02 08:47,65.7846731,21.7386405,196
2022-03-02 08:48,65.7689383,21.7575685,196
2022-03-02 08:49,65.7518581,21.7652104,196
2022-03-02 08:50,65.74181,21.7713036,196
2022-03-02 08:51,65.7155135,21.7980585,196
2022-03-02 08:54,65.6920387,21.8343844,196
2022-03-02 08:57,65.674985,21.8851975,196
2022-03-02 08:58,65.674985,21.8851975,196
2022-03-02 08:59,65.674985,21.8851975,196
2022-03-02 09:01,65.6658792,21.9351232,196
2022-03-02 09:04,65.6658792,21.9351232,196
2022-03-02 09:05,65.6156235,22.0948744,196
2022-03-02 09:07,65.6156235,22.0948744,196
2022-03-02 09:11,65.6125834,22.139322,196
2022-03-02 09:12,65.6121592,22.1788116,196
2022-03-02 09:15,65.6121592,22.1788116,196
2022-03-02 09:16,65.6121452,22.1788173,196
2022-03-02 09:20,65.6121696,22.178805,196
2022-03-02 09:22,65.6122369,22.1809081,196
2022-03-02 09:23,65.6122991,22.1808044,196
2022-03-02 09:24,65.6121465,22.1783574,196
2022-03-02 09:25,65.6121444,22.1783475,196
2022-03-02 09:26,65.6121287,22.1783424,196
2022-03-02 09:27,65.6121371,22.1788686,196
2022-03-02 09:29,65.6121371,22.1788686,196
2022-03-02 09:30,65.6121382,22.178862,196
2022-03-02 09:31,65.6117408,22.1801349,196
2022-03-02 09:32,65.6147047,22.1784292,196
2022-03-02 09:33,65.6147731,22.1785374,196
2022-03-02 09:34,65.6147731,22.1785374,196
2022-03-02 09:35,65.6148005,22.1785083,196
2022-03-02 09:36,65.6119648,22.1824031,196
2022-03-02 09:37,65.6116891,22.1868884,196
2022-03-02 09:38,65.6116858,22.1868935,196
2022-03-02 09:39,65.611684,22.1868755,196
2022-03-02 09:40,65.6116684,22.186813,196
2022-03-02 09:41,65.6117051,22.1868511,196
2022-03-02 09:43,65.6122319,22.185988,196
2022-03-02 09:44,65.6122319,22.185988,196
2022-03-02 09:47,65.6111631,22.1867918,196
2022-03-02 09:52,65.6111985,22.1868477,196
2022-03-02 10:02,65.6111987,22.1868854,196
2022-03-02 10:03,65.6085203,22.1830255,196
2022-03-02 10:10,65.5946213,22.1765842,196
2022-03-02 10:12,65.5811365,22.1443711,196
2022-03-02 10:17,65.5773025,22.0691416,196
2022-03-02 10:19,65.5566899,22.1116329,196
2022-03-02 10:20,65.549365,22.1230856,196
2022-03-02 10:29,65.549008,22.124081,196
2022-03-02 10:30,65.549008,22.124081,196
2022-03-02 10:47,65.5492556,22.1255561,196
2022-03-02 10:48,65.54931822390314,22.125366780579554,196
2022-03-02 10:49,65.549331,22.1254637,196
2022-03-02 10:50,65.549327,22.1255103,196
2022-03-02 10:51,65.5493288,22.1255108,196
2022-03-02 10:52,65.5493342,22.1254941,196
2022-03-02 10:53,65.5493375,22.1254928,196
2022-03-02 10:54,65.5493354810122,22.12554532867774,196
2022-03-02 10:56,65.5491348,22.1236938,196
2022-03-02 10:57,65.5491348,22.1236938,196
2022-03-02 10:59,65.5491348,22.1236938,196
2022-03-02 11:01,65.5493153,22.1255207,196
2022-03-02 11:02,65.5493432,22.1256222,196
2022-03-02 11:03,65.549332,22.1255147,196
2022-03-02 11:04,65.5490735,22.1237739,196
2022-03-02 11:05,65.549332,22.1255142,196
2022-03-02 11:06,65.5493131,22.1254713,196
2022-03-02 11:07,65.54931186663006,22.125475982134876,196
2022-03-02 11:08,65.5493183,22.1253912,196
2022-03-02 11:09,65.5493787,22.1254296,196
2022-03-02 11:10,65.5493598,22.1253388,196
2022-03-02 11:11,65.549391,22.1253011,196
2022-03-02 11:12,65.5493749,22.1253011,196
2022-03-02 11:13,65.5494071,22.1252797,196
2022-03-02 11:14,65.5494052,22.1253368,196
2022-03-02 11:15,65.5494154,22.1252822,196
2022-03-02 11:16,65.54941,22.1252327,196
2022-03-02 11:17,65.5494158,22.1252825,196
2022-03-02 11:18,65.5494229,22.1252286,196
2022-03-02 11:19,65.5494667,22.1249208,196
2022-03-02 11:20,65.5494845,22.124881,196
2022-03-02 11:21,65.549481,22.124908,196
2022-03-02 11:22,65.5494766,22.1247652,196
2022-03-02 11:23,65.5494401,22.1248446,196
2022-03-02 11:26,65.549407,22.1248942,196
2022-03-02 11:27,65.549405,22.1249154,196
2022-03-02 11:28,65.5494255,22.1249787,196
2022-03-02 11:29,65.5494168,22.1249597,196
2022-03-02 11:30,65.5493997,22.1248802,196
2022-03-02 11:31,65.5494328,22.1248368,196
2022-03-02 11:32,65.5493937,22.1246888,196
2022-03-02 11:33,65.549377,22.1248557,196
2022-03-02 11:34,65.5493682,22.1247144,196
2022-03-02 11:35,65.549407,22.1246971,196
2022-03-02 11:36,65.5494208,22.124736,196
2022-03-02 11:37,65.5519835,22.1218793,196
2022-03-02 11:38,65.5494227,22.124745,196
2022-03-02 11:39,65.5494162,22.12476,196
2022-03-02 11:40,65.5494191,22.1247577,196
2022-03-02 11:41,65.549457,22.1247202,196
2022-03-02 11:42,65.5494009,22.1247244,196
2022-03-02 11:43,65.5493978,22.1247194,196
2022-03-02 11:44,65.5493779,22.1246625,196
2022-03-02 11:52,65.5479453,22.1200764,196
2022-03-02 11:54,65.5479453,22.1200764,196
2022-03-02 11:58,65.5479453,22.1200764,196
2022-03-02 11:59,65.5479453,22.1200764,196
2022-03-02 12:03,65.5479453,22.1200764,196
2022-03-02 12:07,65.549354,22.1246813,196
2022-03-02 12:08,65.5493539,22.1246811,196
2022-03-02 12:09,65.5493568,22.1247454,196
2022-03-02 12:10,65.5493616,22.1247367,196
2022-03-02 12:11,65.5493729,22.1246487,196
2022-03-02 12:12,65.5490735,22.1237739,196
2022-03-02 12:16,65.5490735,22.1237739,196
2022-03-02 12:17,65.5493902,22.1248113,196
2022-03-02 12:18,65.54939023693518,22.12481129485102,196
2022-03-02 12:19,65.54939023693518,22.12481129485102,196
2022-03-02 12:20,65.5493902,22.1248113,196
2022-03-02 12:21,65.5493902,22.1248113,196
2022-03-02 12:22,65.5493753,22.1247951,196
2022-03-02 12:23,65.5519835,22.1218793,196
2022-03-02 12:26,65.5479453,22.1200764,196
2022-03-02 12:29,65.5479453,22.1200764,196
2022-03-02 12:30,65.5493864,22.1245924,196
2022-03-02 12:31,65.549396,22.1247628,196
2022-03-02 12:32,65.549396,22.1247628,196
2022-03-02 12:33,65.549396,22.1247628,196
2022-03-02 12:34,65.549396,22.1247628,196
2022-03-02 12:35,65.549396,22.1247628,196
2022-03-02 12:38,65.5479453,22.1200764,196
2022-03-02 12:51,65.5494206,22.1247025,196
2022-03-02 12:52,65.5494206,22.1247025,196
2022-03-02 12:53,65.5494205,22.1247525,196
2022-03-02 12:54,65.5492753,22.1245448,196
2022-03-02 12:55,65.5489612,22.1238985,196
2022-03-02 12:56,65.5489286,22.1239268,196
2022-03-02 12:57,65.5491759,22.1242478,196
2022-03-02 12:58,65.5493934,22.1246992,196
2022-03-02 13:01,65.5488599,22.1243282,196
2022-03-02 13:06,65.5479453,22.1200764,196
2022-03-02 13:07,65.5479453,22.1200764,196
2022-03-02 13:17,65.5479453,22.1200764,196
2022-03-02 13:22,65.5493959,22.1246611,196
2022-03-02 13:23,65.5493971,22.1246617,196
2022-03-02 13:24,65.5493971,22.1246617,196
2022-03-02 13:25,65.5493971,22.1246617,196
2022-03-02 13:26,65.5493971,22.1246617,196
2022-03-02 13:27,65.5479453,22.1200764,196
2022-03-02 13:28,65.5493925,22.1246041,196
2022-03-02 13:29,65.5494503,22.1245517,196
2022-03-02 13:30,65.5494914,22.1244717,196
2022-03-02 13:35,65.5493362,22.1246452,196
2022-03-02 13:36,65.54933618277067,22.124645329758106,196
2022-03-02 13:37,65.5493362,22.1246453,196
2022-03-02 13:38,65.5491227,22.1255099,196
2022-03-02 13:39,65.5513642,22.1258063,196
2022-03-02 13:40,65.5565807,22.1097943,196
2022-03-02 13:41,65.5642222,22.0935666,196
2022-03-02 13:42,65.5626265,22.0958994,196
2022-03-02 13:44,65.5773705,22.0898941,196
2022-03-02 13:45,65.5781433,22.1165158,196
2022-03-02 13:46,65.5802445,22.1363094,196
2022-03-02 13:47,65.5809144,22.1449589,196
2022-03-02 13:48,65.5842486,22.1441006,196
2022-03-02 13:49,65.5855182,22.1510413,196
2022-03-02 13:52,65.5855729,22.1622045,196
2022-03-02 13:53,65.5848958,22.1578196,196
2022-03-02 13:54,65.58724778022984,22.155340932979165,196
2022-03-02 13:55,65.589853,22.1537818,196
2022-03-02 13:56,65.592744,22.1552319,196
2022-03-02 13:57,65.5959879,22.1537363,196
2022-03-02 13:58,65.6002754,22.1471857,196
2022-03-02 13:59,65.6040765,22.1532728,196
2022-03-02 14:01,65.601175,22.1576893,196
2022-03-02 14:02,65.601175,22.1576893,196
2022-03-02 14:03,65.601175,22.1576893,196
2022-03-02 14:04,65.6011302484447,22.15770290723899,196
2022-03-02 14:05,65.6011309,22.1576967,196
2022-03-02 14:06,65.6011291,22.1576752,196
2022-03-02 14:07,65.6010701,22.1571146,196
2022-03-02 14:10,65.6013927,22.156272,196
2022-03-02 14:11,65.6013927,22.156272,196
2022-03-02 14:12,65.6013953,22.1564091,196
2022-03-02 14:13,65.6013953,22.1564091,196
2022-03-02 14:14,65.6013953,22.1564091,196
2022-03-02 14:15,65.6013341,22.1564087,196
2022-03-02 14:16,65.6013341,22.1564087,196
2022-03-02 14:17,65.6013964,22.1563725,196
2022-03-02 14:18,65.6013964,22.1563725,196
2022-03-02 14:19,65.6013936,22.1563604,196
2022-03-02 14:20,65.6013936,22.1563604,196
2022-03-02 14:21,65.6013341,22.1564087,196
2022-03-02 14:23,65.6013947,22.1563962,196
2022-03-02 14:24,65.6013947,22.1563962,196
